episode,reward,timesteps
3330,-20804.645,323601
3331,-12954.45,323701
3332,-7783.8916,323801
3333,-30658.898,323901
3334,-15281.183,324001
3335,-16717.693,324101
3336,-15879.283,324201
3337,-49323.285,324301
3338,-11761.541,324401
3339,-12090.503,324501
3340,-45921.4,324601
3341,-24460.896,324701
3342,-10364.212,324801
3343,-14533.54,324901
3344,-18384.713,325001
3345,-7525.345,325101
3346,-26560.879,325201
3347,-41661.34,325301
3348,-33161.875,325401
3349,-29952.88,325501
3350,-8636.571,325601
3351,-17404.64,325701
3352,-33284.164,325801
3353,-11422.944,325901
3354,-7949.014,326001
3355,-22231.135,326101
3356,-32049.822,326201
3357,-18930.04,326301
3358,-9308.777,326401
3359,-8883.409,326501
3360,-30352.004,326601
3361,-30691.553,326701
3362,-10309.676,326801
3363,-11149.672,326901
3364,-20978.838,327001
3365,-8818.611,327101
3366,-7632.267,327201
3367,-17815.729,327301
3368,-10909.029,327401
3369,-47721.867,327501
3370,-6117.91,327601
3371,-20505.22,327701
3372,-8799.343,327801
3373,-11832.696,327901
3374,-16243.72,328001
3375,-21044.66,328101
3376,-43747.086,328201
3377,-8791.449,328301
3378,-26805.4,328401
3379,-9944.296,328501
3380,-18753.8,328601
3381,-19808.156,328701
3382,-8974.949,328801
3383,-9556.809,328901
3384,-13694.44,329001
3385,-28520.215,329101
3386,-27413.508,329201
3387,-25680.24,329301
3388,-18677.85,329401
3389,-49255.68,329501
3390,-19428.428,329601
3391,-37324.207,329701
3392,-23858.451,329801
3393,-16018.836,329901
3394,-13878.38,330001
3395,-9274.125,330101
3396,-23406.771,330201
3397,-10254.201,330301
3398,-8964.643,330401
3399,-10156.021,330501
3400,-9942.446,330601
3401,-16291.551,330701
3402,-19711.828,330801
3403,-11463.993,330901
3404,-17334.35,331001
3405,-23800.25,331101
3406,-14893.286,331201
3407,-8803.524,331301
3408,-16179.015,331401
3409,-13639.743,331501
3410,-12547.003,331601
3411,-15123.581,331701
3412,-18492.193,331801
3413,-16481.31,331901
3414,-14916.582,332001
3415,-18851.555,332101
3416,-28394.352,332201
3417,-10369.258,332301
3418,-21129.594,332401
3419,-9508.972,332501
3420,-26928.062,332601
3421,-28882.516,332701
3422,-11121.977,332801
3423,-32976.902,332901
3424,-22807.936,333001
3425,-21393.742,333101
3426,-21402.934,333201
3427,-26761.182,333301
3428,-9963.134,333401
3429,-38393.605,333501
3430,-30720.566,333601
3431,-24802.36,333701
3432,-21475.748,333801
3433,-28863.252,333901
3434,-13732.92,334001
3435,-30470.121,334101
3436,-23044.02,334201
3437,-13567.062,334301
3438,-32749.023,334401
3439,-11647.283,334501
3440,-8406.543,334601
3441,-11123.918,334701
3442,-41752.52,334801
3443,-12306.113,334901
3444,-14816.09,335001
3445,-50174.09,335101
3446,-16458.664,335201
3447,-32940.34,335301
3448,-22853.783,335401
3449,-18779.066,335501
3450,-11693.746,335601
3451,-27422.305,335701
3452,-32949.023,335801
3453,-11090.757,335901
3454,-15537.799,336001
3455,-26411.516,336101
3456,-19847.766,336201
3457,-22592.924,336301
3458,-8486.827,336401
3459,-10783.847,336501
3460,-14152.479,336601
3461,-13273.76,336701
3462,-23951.055,336801
3463,-14077.792,336901
3464,-54020.15,337001
3465,-17903.268,337101
3466,-15964.294,337201
3467,-8407.385,337301
3468,-40369.902,337401
3469,-12749.086,337501
3470,-13754.491,337601
3471,-18685.715,337701
3472,-20905.355,337801
3473,-15847.247,337901
3474,-33548.316,338001
3475,-9516.974,338101
3476,-20005.9,338201
3477,-23400.188,338301
3478,-11334.66,338401
3479,-21784.781,338501
3480,-55618.355,338601
3481,-10871.266,338701
3482,-28221.518,338801
3483,-41037.41,338901
3484,-20674.959,339001
3485,-8950.004,339101
3486,-25316.807,339201
3487,-13633.961,339301
3488,-10385.42,339401
3489,-16252.645,339501
3490,-27993.004,339601
3491,-14135.73,339701
3492,-31007.291,339801
3493,-12833.097,339901
3494,-14391.97,340001
3495,-9292.229,340101
3496,-49951.72,340201
3497,-14742.305,340301
3498,-11945.215,340401
3499,-36933.473,340501
3500,-9136.399,340601
3501,-28631.78,340701
3502,-22543.863,340801
3503,-7502.894,340901
3504,-28469.094,341001
3505,-9269.336,341101
3506,-52811.043,341201
3507,-30672.17,341301
3508,-23699.922,341401
3509,-17855.137,341501
3510,-13254.85,341601
3511,-14850.752,341701
3512,-6718.187,341801
3513,-6800.9834,341901
3514,-21587.402,342001
3515,-21294.55,342101
3516,-23628.31,342201
3517,-16708.99,342301
3518,-23320.045,342401
3519,-9777.646,342501
3520,-17135.82,342601
3521,-13139.282,342701
3522,-12177.863,342801
3523,-25595.902,342901
3524,-29461.564,343001
3525,-23519.76,343101
3526,-14698.874,343201
3527,-22809.18,343301
3528,-32336.062,343401
3529,-17769.82,343501
3530,-17779.117,343601
3531,-16232.824,343701
3532,-6227.5415,343801
3533,-46039.254,343901
3534,-30058.316,344001
3535,-8224.26,344101
3536,-16527.51,344201
3537,-11007.049,344301
3538,-32015.389,344401
3539,-8340.224,344501
3540,-25315.377,344601
3541,-30180.027,344701
3542,-44856.043,344801
3543,-19385.729,344901
3544,-29498.807,345001
3545,-11673.399,345101
3546,-34635.992,345201
3547,-20669.12,345301
3548,-31393.26,345401
3549,-34378.438,345501
3550,-12338.547,345601
3551,-10816.451,345701
3552,-10910.473,345801
3553,-154422.95,345876
3554,-10327.722,345976
3555,-10055.4795,346076
3556,-10580.006,346176
3557,-6947.232,346276
3558,-17170.387,346376
3559,-42476.41,346476
3560,-9873.953,346576
3561,-21780.176,346676
3562,-23717.107,346776
3563,-20705.94,346876
3564,-10799.998,346976
3565,-9015.827,347076
3566,-14402.399,347176
3567,-9669.228,347276
3568,-7226.628,347376
3569,-23600.805,347476
3570,-14789.042,347576
3571,-40375.75,347676
3572,-8543.485,347776
3573,-11064.407,347876
3574,-12295.737,347976
3575,-9459.5625,348076
3576,-14560.952,348176
3577,-10279.76,348276
3578,-28113.914,348376
3579,-6628.585,348476
3580,-11581.406,348576
3581,-11142.717,348676
3582,-10348.802,348776
3583,-20787.244,348876
3584,-38792.773,348976
3585,-23635.992,349076
3586,-13895.197,349176
3587,-22323.818,349276
3588,-8291.301,349376
3589,-8318.402,349476
3590,-69310.484,349576
3591,-10359.934,349676
3592,-14645.348,349776
3593,-32339.143,349876
3594,-20497.875,349976
3595,-54224.465,350076
3596,-51961.285,350176
3597,-18990.752,350276
3598,-9456.622,350376
3599,-8023.117,350476
3600,-25194.326,350576
3601,-6365.038,350676
3602,-25147.283,350776
3603,-13428.332,350876
3604,-9953.027,350976
3605,-16350.844,351076
3606,-8194.273,351176
3607,-12650.906,351276
3608,-11075.138,351376
3609,-13612.248,351476
3610,-10768.367,351576
3611,-9362.99,351676
3612,-15400.059,351776
3613,-18925.5,351876
3614,-11853.472,351976
3615,-22735.32,352076
3616,-12318.094,352176
3617,-39672.42,352276
3618,-18083.686,352376
3619,-31817.75,352476
3620,-42382.723,352576
3621,-25972.701,352676
3622,-10070.944,352776
3623,-19477.81,352876
3624,-9626.591,352976
3625,-11097.81,353076
3626,-9671.85,353176
3627,-37830.73,353276
3628,-21901.578,353376
3629,-14928.765,353476
3630,-14954.181,353576
3631,-15549.168,353676
3632,-11716.119,353776
3633,-10659.387,353876
3634,-10784.734,353976
3635,-7612.075,354076
3636,-11469.679,354176
3637,-17852.037,354276
3638,-14781.253,354376
3639,-24942.72,354476
3640,-27612.139,354576
3641,-36739.07,354676
3642,-11418.481,354776
3643,-12997.925,354876
3644,-12609.192,354976
3645,-10583.227,355076
3646,-32537.793,355176
3647,-10711.438,355276
3648,-11869.808,355376
3649,-13445.499,355476
3650,-36698.47,355576
3651,-21108.4,355676
3652,-14585.835,355776
3653,-23201.54,355876
3654,-10717.223,355976
3655,-17394.049,356076
3656,-26792.12,356176
3657,-10149.077,356276
3658,-15841.445,356376
3659,-24199.037,356476
3660,-7391.564,356576
3661,-7251.0615,356676
3662,-12732.091,356776
3663,-17748.088,356876
3664,-14939.671,356976
3665,-10841.752,357076
3666,-13665.215,357176
3667,-40719.12,357276
3668,-10813.357,357376
3669,-10735.125,357476
3670,-16326.452,357576
3671,-19285.846,357676
3672,-28547.045,357776
3673,-12737.294,357876
3674,-13466.422,357976
3675,-38443.4,358076
3676,-63479.37,358176
3677,-20991.64,358276
3678,-11406.748,358376
3679,-31813.018,358476
3680,-7208.4536,358576
3681,-19354.348,358676
3682,-13919.728,358776
3683,-33764.797,358876
3684,-31305.135,358976
3685,-41544.453,359076
3686,-14065.643,359176
3687,-6906.54,359276
3688,-20720.248,359376
3689,-17404.17,359476
3690,-9173.49,359576
3691,-37189.2,359676
3692,-19127.951,359776
3693,-10076.799,359876
3694,-15892.844,359976
3695,-16703.729,360076
3696,-14690.728,360176
3697,-11823.401,360276
3698,-25592.39,360376
3699,-17576.15,360476
3700,-37230.105,360576
3701,-13040.879,360676
3702,-12534.599,360776
3703,-10585.535,360876
3704,-9088.701,360976
3705,-25561.547,361076
3706,-34924.363,361176
3707,-37674.277,361276
3708,-42340.266,361376
3709,-27589.598,361476
3710,-30183.775,361576
3711,-7926.4185,361676
3712,-20345.756,361776
3713,-29182.014,361876
3714,-23259.193,361976
3715,-19431.781,362076
3716,-9838.122,362176
3717,-18265.197,362276
3718,-13751.286,362376
3719,-10428.367,362476
3720,-8693.818,362576
3721,-17045.729,362676
3722,-10591.242,362776
3723,-37139.75,362876
3724,-16072.699,362976
3725,-12430.131,363076
3726,-13616.241,363176
3727,-7418.913,363276
3728,-13126.905,363376
3729,-27928.076,363476
3730,-6706.981,363576
3731,-23683.457,363676
3732,-15175.032,363776
3733,-11229.31,363876
3734,-26759.03,363976
3735,-17669.441,364076
3736,-16061.609,364176
3737,-17921.62,364276
3738,-19158.924,364376
3739,-10926.438,364476
3740,-10229.18,364576
3741,-10925.247,364676
3742,-18013.607,364776
3743,-14741.104,364876
3744,-12347.727,364976
3745,-17982.875,365076
3746,-11194.135,365176
3747,-8540.186,365276
3748,-11301.813,365376
3749,-15961.132,365476
3750,-11801.941,365576
3751,-33154.7,365676
3752,-25501.219,365776
3753,-12755.977,365876
3754,-20020.592,365976
3755,-14181.992,366076
3756,-13923.919,366176
3757,-8313.394,366276
3758,-17455.398,366376
3759,-31266.13,366476
3760,-22654.305,366576
3761,-46501.348,366676
3762,-10177.728,366776
3763,-15795.8,366876
3764,-11669.658,366976
3765,-11405.015,367076
3766,-46619.81,367176
3767,-14804.947,367276
3768,-13724.891,367376
3769,-14475.097,367476
3770,-9773.139,367576
3771,-30627.334,367676
3772,-13636.094,367776
3773,-10036.943,367876
3774,-18059.85,367976
3775,-9209.221,368076
3776,-12327.319,368176
3777,-35588.195,368276
3778,-23369.344,368376
3779,-11356.868,368476
3780,-12200.151,368576
3781,-20822.553,368676
3782,-42972.35,368776
3783,-12387.37,368876
3784,-14735.728,368976
3785,-9952.039,369076
3786,-7816.763,369176
3787,-18356.568,369276
3788,-18687.83,369376
3789,-12721.735,369476
3790,-10042.927,369576
3791,-10611.641,369676
3792,-25373.084,369776
3793,-10696.298,369876
3794,-25853.99,369976
3795,-7977.2134,370076
3796,-15532.409,370176
3797,-16682.105,370276
3798,-12607.649,370376
3799,-11006.813,370476
3800,-25256.555,370576
3801,-8956.465,370676
3802,-13536.311,370776
3803,-14726.886,370876
3804,-10200.618,370976
3805,-16639.703,371076
3806,-22322.31,371176
3807,-7746.077,371276
3808,-23145.645,371376
3809,-11037.337,371476
3810,-7843.7876,371576
3811,-18472.117,371676
3812,-11329.713,371776
3813,-15594.401,371876
3814,-29710.533,371976
3815,-8378.24,372076
3816,-18699.715,372176
3817,-9829.297,372276
3818,-19415.674,372376
3819,-13498.004,372476
3820,-11545.532,372576
3821,-39047.797,372676
3822,-13736.041,372776
3823,-9837.351,372876
3824,-16232.524,372976
3825,-14537.859,373076
3826,-12731.797,373176
3827,-14570.649,373276
3828,-8563.562,373376
3829,-7446.61,373476
3830,-7929.2563,373576
3831,-10498.375,373676
3832,-44283.742,373776
3833,-33873.81,373876
3834,-17586.094,373976
3835,-46789.98,374076
3836,-15450.176,374176
3837,-7219.268,374276
3838,-26983.979,374376
3839,-17513.975,374476
3840,-10504.675,374576
3841,-14981.696,374676
3842,-18062.955,374776
3843,-12582.261,374876
3844,-26424.602,374976
3845,-11069.241,375076
3846,-13409.717,375176
3847,-11263.535,375276
3848,-19681.33,375376
3849,-7576.506,375476
3850,-13036.879,375576
3851,-21157.832,375676
3852,-14691.9,375776
3853,-13832.584,375876
3854,-20316.709,375976
3855,-15318.901,376076
3856,-19467.389,376176
3857,-11796.301,376276
3858,-14332.313,376376
3859,-22657.87,376476
3860,-30649.48,376576
3861,-14660.55,376676
3862,-11833.248,376776
3863,-8250.625,376876
3864,-14285.092,376976
3865,-13461.521,377076
3866,-12795.062,377176
3867,-10701.688,377276
3868,-20996.219,377376
3869,-23451.514,377476
3870,-26070.803,377576
3871,-14896.969,377676
3872,-14315.981,377776
3873,-20697.943,377876
3874,-6511.225,377976
3875,-31412.424,378076
3876,-20071.588,378176
3877,-8529.433,378276
3878,-36627.152,378376
3879,-7089.9834,378476
3880,-24430.176,378576
3881,-13641.713,378676
3882,-16200.656,378776
3883,-12614.11,378876
3884,-10196.317,378976
3885,-30985.559,379076
3886,-23276.332,379176
3887,-29704.232,379276
3888,-6475.3335,379376
3889,-8185.2017,379476
3890,-16647.941,379576
3891,-20682.01,379676
3892,-11501.366,379776
3893,-20079.066,379876
3894,-22617.936,379976
3895,-31233.066,380076
3896,-35660.06,380176
3897,-20795.81,380276
3898,-13762.862,380376
3899,-8156.4756,380476
3900,-14905.349,380576
3901,-14428.517,380676
3902,-6469.9375,380776
3903,-15593.546,380876
3904,-10421.157,380976
3905,-19377.002,381076
3906,-8721.277,381176
3907,-15281.626,381276
3908,-14099.067,381376
3909,-8646.567,381476
3910,-14605.203,381576
3911,-15784.313,381676
3912,-9695.801,381776
3913,-17727.066,381876
3914,-16521.764,381976
3915,-20653.367,382076
3916,-7968.905,382176
3917,-52438.55,382276
3918,-10255.892,382376
3919,-8562.94,382476
3920,-21293.547,382576
3921,-8493.668,382676
3922,-10229.81,382776
3923,-27642.35,382876
3924,-14253.439,382976
3925,-32598.643,383076
3926,-14163.882,383176
3927,-30804.977,383276
3928,-39074.465,383376
3929,-19492.77,383476
3930,-8443.32,383576
3931,-20733.387,383676
3932,-5685.099,383776
3933,-11189.736,383876
3934,-13637.265,383976
3935,-14147.015,384076
3936,-11074.118,384176
3937,-17289.945,384276
3938,-21740.668,384376
3939,-33089.516,384476
3940,-12389.586,384576
3941,-25694.629,384676
3942,-7917.3066,384776
3943,-10338.929,384876
3944,-8632.458,384976
3945,-8713.411,385076
3946,-6847.2173,385176
3947,-12300.946,385276
3948,-12573.63,385376
3949,-31287.197,385476
3950,-15992.453,385576
3951,-14948.0625,385676
3952,-22081.639,385776
3953,-20255.68,385876
3954,-11361.341,385976
3955,-18509.682,386076
3956,-20573.893,386176
3957,-19151.021,386276
3958,-20892.879,386376
3959,-18595.004,386476
3960,-13780.994,386576
3961,-15537.997,386676
3962,-16702.615,386776
3963,-29746.367,386876
3964,-7241.845,386976
3965,-13390.567,387076
3966,-15190.123,387176
3967,-44939.195,387276
3968,-35262.82,387376
3969,-18296.639,387476
3970,-14821.977,387576
3971,-8837.725,387676
3972,-12861.572,387776
3973,-16563.602,387876
3974,-15098.365,387976
3975,-7856.298,388076
3976,-12007.85,388176
3977,-8358.692,388276
3978,-11561.141,388376
3979,-16726.227,388476
3980,-25656.227,388576
3981,-10904.807,388676
3982,-23460.236,388776
3983,-16331.746,388876
3984,-16287.263,388976
3985,-7496.9814,389076
3986,-14198.05,389176
3987,-14803.817,389276
3988,-16802.24,389376
3989,-32322.783,389476
3990,-24031.105,389576
3991,-44331.715,389676
3992,-9202.093,389776
3993,-10239.137,389876
3994,-17216.832,389976
3995,-19094.143,390076
3996,-6991.2275,390176
3997,-8926.483,390276
3998,-5859.67,390376
3999,-14655.935,390476
4000,-9274.336,390576
4001,-9443.332,390676
4002,-7689.5083,390776
4003,-13793.629,390876
4004,-14087.3125,390976
4005,-9800.879,391076
4006,-33439.15,391176
4007,-6776.1816,391276
4008,-15821.304,391376
4009,-25217.34,391476
4010,-8567.943,391576
4011,-36683.836,391676
4012,-14610.6875,391776
4013,-10439.246,391876
4014,-21568.658,391976
4015,-8622.077,392076
4016,-11535.327,392176
4017,-56141.6,392276
4018,-9364.192,392376
4019,-33909.137,392476
4020,-10105.216,392576
4021,-26606.896,392676
4022,-30075.828,392776
4023,-8324.345,392876
4024,-17718.111,392976
4025,-12959.944,393076
4026,-9189.057,393176
4027,-5444.068,393276
4028,-14876.115,393376
4029,-16712.035,393476
4030,-41301.785,393576
4031,-55875.75,393676
4032,-16549.943,393776
4033,-12212.641,393876
4034,-8706.716,393976
4035,-29650.049,394076
4036,-9879.064,394176
4037,-30443.303,394276
4038,-15516.99,394376
4039,-9686.583,394476
4040,-11708.298,394576
4041,-31644.295,394676
4042,-11964.814,394776
4043,-8310.373,394876
4044,-10790.09,394976
4045,-13000.726,395076
4046,-34831.81,395176
4047,-31197.916,395276
4048,-10811.497,395376
4049,-13134.598,395476
4050,-33927.93,395576
4051,-10596.683,395676
4052,-10169.668,395776
4053,-12291.449,395876
4054,-9124.486,395976
4055,-9525.355,396076
4056,-13195.215,396176
4057,-7218.4526,396276
4058,-16808.408,396376
4059,-24627.781,396476
4060,-10443.462,396576
4061,-13271.149,396676
4062,-12961.281,396776
4063,-21379.662,396876
4064,-17450.445,396976
4065,-18010.09,397076
4066,-13750.098,397176
4067,-13944.033,397276
4068,-21583.107,397376
4069,-8877.536,397476
4070,-14653.028,397576
4071,-7329.9897,397676
4072,-8348.501,397776
4073,-7978.1133,397876
4074,-50266.516,397976
4075,-16198.419,398076
4076,-9356.047,398176
4077,-15275.262,398276
4078,-14667.138,398376
4079,-10037.023,398476
4080,-13324.976,398576
4081,-5140.109,398676
4082,-20997.328,398776
4083,-8745.42,398876
4084,-22178.543,398976
4085,-35783.438,399076
4086,-25555.291,399176
4087,-17552.65,399276
4088,-35110.63,399376
4089,-15286.2,399476
4090,-11197.576,399576
4091,-8082.4688,399676
4092,-23955.646,399776
4093,-72346.49,399876
4094,-10720.774,399976
4095,-10642.848,400076
4096,-22425.428,400176
4097,-14066.039,400276
4098,-67210.2,400376
4099,-25626.617,400476
4100,-16333.437,400576
4101,-8688.429,400676
4102,-7891.974,400776
4103,-8978.87,400876
4104,-21127.756,400976
4105,-7631.545,401076
4106,-12560.597,401176
4107,-10203.883,401276
4108,-15610.752,401376
4109,-19979.459,401476
4110,-26021.322,401576
4111,-8914.761,401676
4112,-8919.454,401776
4113,-22553.57,401876
4114,-15513.825,401976
4115,-13881.105,402076
4116,-16705.006,402176
4117,-6986.3364,402276
4118,-16245.7705,402376
4119,-13302.365,402476
4120,-12983.493,402576
4121,-33762.824,402676
4122,-21423.025,402776
4123,-8421.653,402876
4124,-13204.751,402976
4125,-9011.08,403076
4126,-17846.232,403176
4127,-13909.964,403276
4128,-12146.394,403376
4129,-6658.87,403476
4130,-40438.746,403576
4131,-16715.771,403676
4132,-35307.86,403776
4133,-16640.855,403876
4134,-35141.637,403976
4135,-10894.547,404076
4136,-29175.182,404176
4137,-8265.473,404276
4138,-10836.335,404376
4139,-19629.764,404476
4140,-11276.2,404576
4141,-53041.355,404676
4142,-11533.886,404776
4143,-7433.8623,404876
4144,-19720.729,404976
4145,-46864.484,405076
4146,-29116.236,405176
4147,-8032.7676,405276
4148,-35346.438,405376
4149,-21182.89,405476
4150,-19821.658,405576
4151,-45177.785,405676
